Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
2003-03,2525.26,999.53,1590.39,3418.54,1396.0,4523.97,1663.01,2344.4,2358.02,1860.78
2003-04,2468.43,1008.96,1614.91,3492.65,1397.28,4568.27,1755.54,2339.02,2443.46,1883.59
2003-05,2595.89,1157.53,1719.44,3499.72,1542.27,5161.29,1936.16,2444.02,2616.78,2118.62
2003-06,2851.9,1186.85,1798.1,3808.67,1716.77,5485.91,2027.46,2560.04,2867.33,2235.71
2003-07,2836.35,1136.73,1800.74,3770.58,1729.71,5730.56,2019.64,2805.01,3116.18,2213.22
2003-08,2807.42,1221.52,1897.61,3694.46,1849.38,5644.29,2096.78,2835.94,2946.41,2304.42
2003-09,2847.72,1326.4,1978.58,3904.46,1979.2,5736.54,2246.37,2755.06,3015.35,2324.13
2003-10,2880.53,1282.62,1912.62,3843.33,1981.29,5408.77,2160.8,2766.69,3124.35,2338.84
2003-11,3049.6,1369.97,2088.12,3903.6,2167.63,5795.38,2372.72,2787.52,3163.14,2505.73
2003-12,3167.36,1408.24,2144.5,3937.69,2222.68,5855.9,2410.77,2838.64,3178.21,2552.79
2004-01,3307.02,1594.15,2290.65,4533.89,2285.73,6294.11,2372.32,3005.37,3355.51,2678.88
2004-02,3321.85,1588.97,2277.46,4607.54,2406.47,6360.05,2387.49,3113.6,3410.42,2760.8
2004-03,3459.93,1599.56,2333.62,4795.04,2363.83,6381.8,2536.85,3142.12,3467.09,2823.24
2004-04,3473.52,1579.07,2332.18,4793.47,2312.43,6246.2,2579.1,3031.6,3498.11,2770.71
2004-05,3520.83,1629.23,2334.64,4974.35,2205.13,6248.18,2534.32,3149.77,3364.99,2686.16
2004-06,3480.83,1596.59,2375.66,4998.6,2328.0,6116.16,2544.24,3152.63,3393.21,2748.47
2004-07,3488.78,1747.84,2515.39,4993.24,2368.85,5785.33,2506.57,2864.71,3544.64,2700.04
2004-08,3292.43,1664.15,2419.83,5155.94,2179.6,5768.23,2436.8,2704.45,3573.6,2644.75
2004-09,3341.15,1622.54,2460.04,5088.4,2081.44,5829.78,2409.94,2743.34,3688.92,2705.64
2004-10,3274.81,1674.21,2515.75,5535.73,2167.91,5629.72,2491.81,2707.06,3730.79,2741.49
2004-11,3365.1,1637.55,2490.18,5567.93,2296.72,5888.73,2595.53,2643.79,3879.77,2776.05
2004-12,3558.07,1768.33,2675.7,5913.38,2406.14,5982.39,2693.27,2667.15,4090.62,2911.63
2005-01,3714.96,1849.52,2776.32,5773.96,2479.45,6227.53,2790.4,2828.49,4181.56,3074.47
2005-02,3753.94,1734.67,2733.46,5948.05,2332.85,5988.9,2765.53,2712.63,4248.61,3031.54
2005-03,3792.69,1759.17,2870.24,7130.01,2335.86,5892.35,2783.18,2776.44,4330.43,3041.49
2005-04,3780.08,1633.63,2834.72,6921.1,2288.62,5925.31,2799.81,2766.3,4343.06,2974.01
2005-05,3759.13,1465.15,2714.15,6559.33,2203.93,5832.42,2667.01,2886.71,4426.36,2943.66
2005-06,3875.9,1589.53,2789.97,6709.4,2409.35,5990.64,2842.26,2933.23,4484.45,3044.0
2005-07,3942.09,1636.73,2639.95,6400.75,2308.49,5359.93,2810.89,2750.42,4584.88,3008.82
2005-08,4097.8,1773.89,2803.48,6701.35,2461.63,5315.45,2966.48,2870.3,4712.06,3095.42
2005-09,4093.75,1717.99,2774.95,7062.34,2465.5,5247.66,2820.52,2874.92,4752.44,3052.26
2005-10,4175.52,1643.41,2709.56,7621.3,2498.13,5205.72,2787.47,2844.22,4949.95,3093.11
2005-11,4110.71,1568.29,2639.54,6843.33,2472.74,5044.03,2841.84,2774.13,4644.83,3141.21
2005-12,4188.1,1614.81,2765.33,6970.2,2639.77,5211.1,2979.81,2825.7,4614.9,3305.67
2006-01,4221.5,1615.6,2807.71,7021.61,2616.82,5102.87,2965.68,2907.76,4659.43,3305.1
2006-02,4223.8,1707.19,2956.95,7901.58,2743.03,5368.92,3068.52,2989.64,4793.76,3362.8
2006-03,4292.38,1713.23,2979.45,7230.93,2728.26,5586.42,3131.2,3021.52,4785.36,3403.25
2006-04,4329.95,1758.29,3083.88,7321.79,2826.34,5684.27,3211.89,2959.83,4557.33,3471.47
2006-05,4420.76,1761.77,3200.15,7715.53,2813.79,5588.9,3175.57,2918.03,4674.69,3551.63
2006-06,4510.43,1769.92,3092.06,7420.9,2631.08,5578.47,3118.22,2856.27,4726.3,3440.88
2006-07,3864.14,1616.53,3096.72,6850.89,2516.05,5859.77,3045.39,2630.51,4986.82,3334.76
2006-08,4012.73,1566.49,2986.04,7142.53,2433.93,6024.29,2926.25,2741.92,5226.41,3315.82
2006-09,4132.44,1615.53,3058.43,6885.49,2617.56,6210.13,3018.61,2802.42,5321.97,3377.98
2006-10,4107.14,1698.76,3132.07,6659.41,2735.88,6486.02,3199.37,2850.09,5198.22,3483.64
2006-11,4238.53,1835.22,3273.5,6998.46,2854.2,6909.32,3322.09,2893.62,5470.07,3594.0
2006-12,4328.28,1864.22,3410.26,7623.81,2933.4,7125.44,3274.58,2905.81,5613.73,3655.69
2007-01,4435.62,1859.61,3444.83,7502.24,2926.34,6865.79,3331.45,2936.56,5643.02,3799.72
2007-02,4500.71,1902.11,3557.52,7400.88,3009.55,7048.62,3467.13,3045.9,5699.61,3866.28
2007-03,4460.34,1889.31,3537.84,7299.73,2961.39,6889.59,3400.8,2962.07,5910.54,3778.76
2007-04,4558.26,1886.62,3654.43,7726.13,3001.41,7107.82,3431.37,2976.99,6208.41,3795.59
2007-05,4767.94,2003.13,3831.31,8122.88,3179.53,7207.65,3522.21,3182.74,6373.79,3935.82
2007-06,4941.73,2062.9,4044.8,8821.42,3327.27,7730.82,3625.76,3204.97,6470.38,4073.72
2007-07,4710.41,1979.77,3752.71,7999.3,3156.27,8538.18,3395.01,2864.04,6129.68,3666.72
2007-08,4590.98,1882.19,3758.05,7904.97,3150.93,8311.67,3233.81,2767.31,5881.8,3489.49
2007-09,4692.15,1845.84,3782.51,7906.16,3244.6,8298.78,3307.61,2816.69,5965.05,3532.47
2007-10,4856.7,1894.83,3997.16,8524.85,3390.67,8462.85,3312.54,2923.04,5921.06,3635.73
2007-11,4983.04,1927.58,4047.13,8789.57,3640.43,8303.99,3407.74,2984.57,6377.25,3651.34
2007-12,5049.42,1767.61,3939.53,8384.34,3397.65,7766.0,3295.35,2985.01,6305.89,3448.27
2008-01,4980.19,1712.44,3979.1,9025.5,3474.3,7798.67,3211.32,2878.08,6409.52,3320.06
2008-02,4739.91,1618.5,3706.25,8297.57,3052.93,7247.18,3201.81,2755.46,5957.0,3272.85
2008-03,4732.4,1518.41,3741.16,8998.61,2960.41,7022.0,3069.51,2737.38,5753.79,3029.84
2008-04,4791.65,1468.22,3743.43,8783.24,2987.68,7072.17,3153.38,2720.6,5786.45,2986.89
2008-05,4784.71,1564.49,3951.97,9779.8,3215.54,7414.9,3341.63,2757.56,6150.66,3101.72
2008-06,4938.96,1581.68,4063.94,10163.04,3417.9,7760.08,3384.9,2806.92,6345.87,3042.24
2008-07,4402.39,1179.9,3454.86,9533.01,2923.41,6688.58,2920.1,2559.3,6247.94,2484.88
2008-08,4520.05,1175.83,3458.13,8099.06,2927.5,6492.08,2980.28,2752.89,5794.05,2590.94
2008-09,4638.15,1194.91,3514.32,8073.82,3035.78,6804.17,3154.49,2812.95,5756.41,2604.48
2008-10,4436.22,1083.43,3047.96,7093.88,2681.97,5993.06,3007.55,2673.0,5055.13,2458.12
2008-11,3696.94,729.42,2420.78,6005.35,2204.11,5070.94,2559.58,2372.96,4484.8,1975.96
2008-12,3504.76,652.74,2234.75,6023.07,1970.77,5031.03,2371.58,2205.53,4559.57,1732.24
2009-01,3495.49,659.09,2274.81,5873.58,2019.45,5240.63,2502.39,2383.97,4451.67,1730.41
2009-02,3331.03,585.07,2074.97,5665.54,1968.93,4708.55,2313.0,2350.9,4412.11,1428.4
2009-03,3072.04,521.66,1813.79,4987.58,1875.54,4418.35,2244.87,1943.04,3831.42,1224.98
2009-04,3262.26,588.87,1944.17,5211.37,2114.39,4702.14,2476.68,2087.73,3924.19,1392.98
2009-05,3421.01,873.89,2290.52,5508.84,2385.47,5119.55,2710.37,2103.23,3998.07,1625.44
2009-06,3681.4,855.58,2419.89,6051.54,2484.47,5313.01,2687.69,2257.29,4159.98,1748.56
2009-07,3633.05,961.72,2323.9,5535.84,2581.11,5123.39,2643.84,2282.54,4390.88,1807.65
2009-08,3916.64,1162.53,2593.64,5849.07,2808.26,5370.12,2836.53,2423.23,4576.19,1981.75
2009-09,3962.88,1196.38,2669.44,5871.82,2867.01,5455.01,2943.01,2490.37,4560.83,2146.84
2009-10,4104.55,1220.69,2845.22,6201.96,3038.06,5858.17,3027.22,2428.4,4694.3,2219.24
2009-11,4076.08,1225.73,2773.92,6459.91,3002.4,5692.15,3068.25,2259.5,4558.95,2113.52
2009-12,4267.75,1351.03,2994.03,6646.74,3154.84,6169.2,3227.29,2463.69,4740.87,2242.36
2010-01,4359.82,1426.58,3074.76,6609.52,3359.28,6622.17,3311.57,2547.34,5004.44,2267.76
2010-02,4275.2,1419.85,2987.02,6288.79,3117.35,6198.53,3258.39,2560.63,4773.67,2237.31
2010-03,4414.55,1522.95,3136.09,6522.17,3274.93,6363.9,3414.08,2592.61,4726.52,2326.74
2010-04,4647.56,1664.09,3340.81,6728.74,3539.96,6843.39,3619.95,2682.35,4859.56,2534.68
2010-05,4622.07,1784.38,3456.81,7042.35,3627.88,7100.19,3731.07,2627.43,4989.81,2594.43
2010-06,4353.16,1621.01,3164.28,6181.12,3339.87,6741.97,3534.14,2411.48,4651.08,2378.5
2010-07,4207.23,1482.08,2901.96,5613.05,3049.5,6106.74,3074.86,2386.2,4660.56,2354.35
2010-08,4512.97,1714.61,3170.83,6038.57,3293.07,6708.27,3239.03,2447.79,4969.14,2517.05
2010-09,4480.47,1563.49,3008.55,5904.17,3090.46,6569.78,3101.19,2403.98,5004.76,2341.35
2010-10,4727.19,1773.36,3308.25,6482.76,3520.9,7148.65,3485.49,2627.38,5172.58,2546.58
2010-11,4918.35,1944.52,3491.68,6798.46,3779.23,7433.24,3577.18,2698.91,5259.82,2613.5
2010-12,4930.59,2087.34,3562.67,7275.0,3790.19,7286.81,3730.94,2638.77,5249.04,2646.8
2011-01,5116.84,2289.76,3825.41,7955.11,4039.5,7751.31,3853.39,2796.23,5402.32,2906.98
2011-02,4992.7,2322.05,3942.27,8607.2,4236.9,7714.25,3828.61,2793.85,5547.38,2971.06
2011-03,5260.02,2356.24,4104.95,9230.23,4340.62,8436.96,3920.18,2888.52,5654.2,3069.55
2011-04,5446.47,2396.25,4186.11,9477.87,4332.91,8540.25,3978.95,2936.72,5684.06,3062.34
2011-05,5725.83,2448.96,4322.61,9626.99,4497.82,8778.18,4189.99,3133.43,5902.05,3109.38
2011-06,5900.89,2359.1,4229.75,9279.83,4447.85,8918.0,4248.87,3241.34,6013.46,3043.86
2011-07,5718.28,2731.97,4016.85,8877.34,4131.95,8265.04,3996.14,3019.97,6170.29,3000.87
2011-08,5723.55,2487.6,3826.67,8897.5,4135.36,7814.39,3967.88,2915.37,6138.24,2893.61
2011-09,5698.95,2184.27,3587.39,8022.44,3854.15,7468.78,3843.06,2826.7,6179.23,2663.76
2011-10,5424.38,1875.05,3198.82,7031.15,3696.97,7025.38,3693.47,2719.97,6063.76,2377.6
2011-11,5795.65,2335.79,3663.55,8216.58,4170.63,7516.24,4074.9,2874.54,6492.45,2721.65
2011-12,5963.37,2145.52,3716.98,8489.3,4098.3,7596.76,4122.95,2915.11,6564.72,2677.69
2012-01,6053.02,2115.4,3699.37,8509.15,4077.7,7887.58,4171.89,3003.79,6806.48,2727.14
2012-02,6073.11,2399.56,3943.81,8632.09,4455.66,8033.96,4364.3,3132.35,6617.02,2933.81
2012-03,6301.55,2541.29,4105.67,9215.03,4772.8,8418.32,4506.29,3177.23,6670.42,3061.89
2012-04,6555.27,2564.09,4134.03,8908.74,5013.32,8600.05,4645.93,3322.79,6769.12,3223.52
2012-05,6604.48,2366.52,4115.66,8823.77,4908.96,8704.23,4700.4,3346.92,6704.87,3185.93
2012-06,6534.01,2169.84,3796.64,7900.52,4521.45,8628.11,4584.15,3254.29,6673.71,2952.52
2012-07,6433.01,2051.82,3679.7,7654.51,4523.44,8383.21,4446.11,3270.52,6784.56,3010.06
2012-08,6517.35,2081.11,3712.14,8002.7,4561.09,8691.29,4523.97,3352.49,7024.2,2974.95
2012-09,6596.85,2162.09,3841.66,8158.92,4778.91,8770.57,4661.2,3405.35,6738.91,3088.98
2012-10,6654.55,2262.22,3917.05,8642.34,4862.33,9185.5,4800.27,3564.34,6863.63,3222.4
2012-11,6536.38,2391.17,3901.01,8524.3,4591.74,9095.5,4761.87,3497.79,6932.1,3260.4
2012-12,6733.38,2489.5,4038.3,8411.71,4693.93,9184.64,4822.3,3579.12,6679.88,3251.35
2013-01,6587.5,2665.15,4143.69,8517.02,4710.94,9351.89,4786.09,3567.54,6664.92,3363.74
2013-02,7030.38,2753.79,4393.54,9151.69,4834.04,9854.6,5093.07,3857.74,6989.9,3602.53
2013-03,7242.69,2779.26,4449.75,9169.85,4890.58,10075.08,5129.6,3936.55,7106.91,3662.0
2013-04,7577.14,2921.22,4573.27,9474.54,5080.35,10632.25,5410.12,4197.12,7489.9,3833.48
2013-05,7958.2,3027.2,4614.08,9425.64,5122.39,11153.69,5587.63,4296.03,7867.45,3886.07
2013-06,7763.8,3317.18,4764.56,9707.74,5373.95,10899.29,5734.86,4393.37,7342.51,4131.39
2013-07,7490.16,3048.35,4519.61,9061.43,4999.84,10388.14,5389.08,3984.33,7931.94,3997.29
2013-08,7794.29,3355.35,4806.68,9585.05,5320.15,10806.52,5703.47,4316.17,8285.62,4228.29
2013-09,7498.88,3349.81,4719.26,9423.47,5323.98,10554.3,5449.81,4158.37,7880.46,4080.9
2013-10,7652.87,3589.6,4988.96,9664.65,5517.42,10988.32,5721.97,4357.5,7935.94,4238.52
2013-11,8111.31,3638.35,5219.5,10185.79,5783.1,11584.78,6130.29,4518.28,8185.6,4409.72
2013-12,8200.65,3703.6,5359.0,10283.01,5999.94,11818.91,6364.5,4718.27,8032.87,4625.5
2014-01,8368.61,3743.46,5519.02,10589.38,6259.89,12260.8,6402.96,4774.4,8149.74,4777.73
2014-02,7985.07,3601.72,5365.16,9857.49,6205.54,11750.77,6020.21,4864.14,8339.03,4588.26
2014-03,8252.56,3931.51,5669.83,10495.76,6509.65,12162.16,6333.55,5177.47,8555.0,4751.19
2014-04,8528.48,3881.38,5695.4,10816.07,6494.67,12297.14,6305.79,5050.62,8761.15,4857.59
2014-05,8677.64,3887.44,5781.66,11428.0,6423.61,12300.8,6259.47,5045.28,9099.35,4776.27
2014-06,9019.76,3909.93,5838.24,11544.89,6667.25,12941.92,6307.45,5139.13,9055.39,4875.53
2014-07,8848.73,4053.54,5674.46,10829.29,6417.99,13430.31,6179.34,4227.12,9550.14,4673.71
2014-08,8461.55,3858.22,5432.3,10435.25,6438.88,13487.02,6085.21,4205.7,8995.67,4579.64
2014-09,8982.24,4054.5,5681.91,10700.46,6707.62,13668.81,6377.19,4442.48,9435.52,4777.91
2014-10,8985.44,3708.65,5530.37,9978.3,6660.38,13603.49,6318.75,4436.76,9090.86,4729.48
2014-11,9216.97,3846.65,5667.29,9576.19,6774.32,13818.12,6526.85,4738.17,9684.54,4902.63
2014-12,9635.3,4059.79,5793.1,8669.92,7095.4,14298.12,7016.8,4856.74,9670.41,5033.43
2015-01,9425.5,4072.32,5778.52,8764.3,7059.24,13978.02,7137.73,4815.12,9823.36,5101.29
2015-02,9357.32,3887.12,5589.98,8437.31,6843.98,13292.57,7196.53,4905.07,9934.42,4789.28
2015-03,9895.49,4199.9,5934.7,8902.42,7434.03,14470.52,7596.83,4966.6,9452.13,5152.21
2015-04,9606.7,4223.59,5804.36,8672.61,7283.43,14296.75,7635.6,5007.3,9396.63,5143.84
2015-05,9681.08,4081.37,5754.94,9308.89,7431.27,14755.93,7463.32,4925.17,9411.27,5176.05
2015-06,9771.36,4118.75,5820.05,8842.48,7615.05,14795.71,7520.5,5150.26,9365.05,5284.29
2015-07,9242.55,4004.97,5490.39,8462.66,6911.4,14033.35,7087.11,4322.29,9306.44,4977.13
2015-08,9695.35,3928.14,5361.15,7748.02,7095.34,14183.48,7487.31,4471.06,9534.03,5074.74
2015-09,9355.63,3682.35,5120.58,7472.35,6698.42,12990.64,7070.63,4075.49,9101.95,4768.85
2015-10,9320.36,3595.17,4915.31,7130.77,6680.13,12652.87,6955.72,3805.01,9028.12,4645.29
2015-11,9947.52,3830.86,5383.52,8044.21,7398.97,13738.15,7262.59,4078.04,9197.73,4959.74
2015-12,9837.65,3900.84,5405.28,8141.44,7474.17,13923.07,7364.6,4109.71,8905.69,5070.52
2016-01,9941.55,3729.76,5294.63,7770.27,7322.36,13487.48,7422.46,4120.8,8666.81,4925.26
2016-02,10014.21,3214.21,4927.19,7483.39,6878.38,13469.26,7126.49,3721.06,9062.63,4518.25
2016-03,10036.22,3339.8,5103.03,7317.53,6827.64,13593.21,7119.99,3675.03,9201.38,4515.62
2016-04,10638.48,3738.52,5438.53,8167.33,7418.48,14411.68,7581.71,3821.73,9969.67,4838.48
2016-05,10649.49,3786.94,5569.66,9115.71,7149.19,14389.33,7566.13,4043.85,9879.89,4984.66
2016-06,10714.08,3782.55,5540.58,9076.26,7550.95,14506.4,7626.18,4138.3,10055.8,5051.54
2016-07,11591.49,3412.64,5335.46,9535.19,7098.15,15247.77,7327.01,3763.15,10968.22,4626.71
2016-08,11732.41,3705.37,5552.89,9270.94,7698.24,15503.27,7578.64,4028.35,10931.58,4829.39
2016-09,11638.84,3707.31,5582.27,9491.78,7796.53,15174.57,7489.51,3899.42,10541.44,5005.02
2016-10,11472.64,3680.25,5569.55,9753.1,8047.0,15238.84,7459.38,3948.17,10823.67,4946.49
2016-11,11444.96,3584.38,5422.06,9533.95,8052.59,14702.58,7157.65,3671.21,10740.54,4992.51
2016-12,10966.75,3847.87,5763.71,10394.46,8107.72,16007.44,7487.71,3761.28,10512.94,5599.93
2017-01,11312.87,4019.1,5791.77,10591.92,8220.13,17164.19,7448.38,3751.4,10982.01,5764.85
2017-02,11497.37,4126.46,5982.84,10135.73,8651.58,17885.95,7566.75,3846.57,10860.6,5838.15
2017-03,11919.36,4099.12,6232.69,9908.02,9067.39,17875.14,7840.53,4133.25,11245.71,6069.58
2017-04,11979.66,4132.33,6266.04,9927.33,9328.62,18025.48,7891.09,4148.2,11252.15,5995.36
2017-05,12121.14,4200.1,6400.59,9730.43,9612.4,17974.9,8124.58,4196.81,11277.36,6054.4
2017-06,12456.48,4234.84,6478.16,9394.67,9976.86,17717.06,8273.33,4189.61,11497.9,6055.84
2017-07,10945.95,4655.24,6335.57,8432.51,9202.05,16663.25,7708.46,4156.3,11326.84,6044.89
2017-08,10924.33,4591.44,6463.01,8610.72,9645.66,17656.84,7696.22,4198.83,11798.44,6132.85
2017-09,10733.84,4584.26,6128.14,8124.77,10028.96,17214.22,7614.19,4310.39,12150.69,6104.46
2017-10,10650.41,4817.4,6396.54,9064.61,10200.03,17144.75,7794.61,4414.79,11881.91,6434.16
2017-11,10651.11,4866.62,6581.84,9193.32,10983.35,16510.9,8067.64,4339.69,12230.21,6622.39
2017-12,11292.38,4828.46,6795.4,9548.17,11132.61,17176.45,8755.4,4433.31,12469.85,6926.32
2018-01,11642.08,4771.36,6943.68,10020.21,11147.32,17924.38,9008.68,4422.46,11820.13,7048.12
2018-02,11860.28,4882.94,7276.66,10299.55,12093.17,18629.08,9875.89,4742.4,11476.07,7478.41
2018-03,11250.47,4639.54,7001.48,9140.33,12083.27,17672.78,9422.42,4553.83,10904.89,7232.6
2018-04,11175.03,4363.34,6836.3,9673.88,11732.99,17211.3,9232.16,4468.48,11212.96,7085.38
2018-05,10722.43,4351.39,6610.02,10721.6,11768.18,16721.29,9622.13,4457.35,11510.55,7138.15
2018-06,10360.36,4473.17,6772.75,11029.75,12606.16,15668.02,9718.04,4566.05,11541.65,7253.19
2018-07,9941.41,4193.87,6789.53,10425.75,11914.16,17552.79,9783.5,4241.96,12326.0,6758.57
2018-08,10220.09,4117.49,7152.28,10535.42,12295.85,17904.85,10126.58,4499.45,12521.8,7035.32
2018-09,10087.4,4081.25,7109.43,10256.8,13204.84,18414.18,10955.2,4706.94,12581.68,7198.08
2018-10,10195.38,3911.63,7108.81,10577.43,13282.62,18732.76,11114.66,4814.64,12473.64,7131.81
2018-11,10242.16,3791.37,6388.73,9379.77,12141.5,18547.55,10203.27,4407.25,12525.33,6612.71
2018-12,10261.46,4036.06,6681.56,9188.12,12058.71,19005.24,10319.42,4699.31,12877.56,6804.94
2019-01,9059.2,3559.55,6089.34,8040.78,11152.08,17316.72,9437.68,4314.54,12299.62,6087.78
2019-02,9713.73,3925.96,6672.1,9029.39,12331.74,18166.06,10205.06,4535.67,13041.82,6689.74
2019-03,9903.33,4066.58,7000.3,9329.7,13129.55,17860.25,10327.78,4699.77,13444.66,6901.07
2019-04,10213.56,3839.58,6971.62,9507.44,13648.66,18212.17,10782.59,4748.76,13856.52,6822.01
2019-05,10527.28,4007.31,7263.16,9599.48,14448.44,19195.68,11315.71,4593.79,13976.09,7294.48
2019-06,9923.17,3501.9,6584.27,8400.2,13250.42,18613.69,10689.04,4448.52,13700.42,6835.52
2019-07,10452.26,3815.45,6817.8,8586.74,13270.88,19612.99,10919.97,4254.33,14251.49,7033.58
2019-08,10626.38,3893.35,6889.37,8209.51,13819.37,19884.19,11087.98,4163.29,14083.31,7194.35
2019-09,10532.41,3739.54,6770.17,7543.64,13551.05,20174.5,11161.97,4133.32,14504.09,6857.64
2019-10,10752.04,3868.83,7045.85,7923.48,13805.83,20418.36,11330.59,4097.05,15217.89,7010.86
2019-11,10906.54,4137.19,7056.67,7870.53,14264.18,20749.56,11493.91,4197.48,14986.94,7267.68
2019-12,11115.25,4242.41,7310.0,8077.58,15086.83,21433.05,11810.35,4440.09,14603.42,7651.44
2020-01,11459.33,4456.55,7429.89,8684.0,15677.0,21625.04,11991.06,4607.66,15159.24,7852.27
2020-02,11499.13,4737.79,7250.73,7707.56,16225.02,21058.32,12239.6,4526.44,15869.28,7750.2
2020-03,10572.92,4392.76,6643.43,6462.67,15164.31,19929.57,11432.13,4276.9,14236.24,6970.82
2020-04,9303.57,3382.36,5525.43,4293.61,13686.08,17230.27,10546.01,4069.91,12467.38,5626.41
2020-05,10122.57,4284.21,6148.61,5726.91,15805.45,19076.7,12535.18,4627.14,13087.72,6267.84
2020-06,10439.67,4593.07,6527.28,5877.86,17127.49,19981.14,13279.66,4829.79,13627.83,6532.6
2020-07,9962.74,5224.46,6834.04,5805.48,17775.01,19352.52,13445.22,4621.31,13370.74,6179.29
2020-08,10539.71,6219.98,7135.39,5615.62,19132.08,20554.99,14931.6,4816.07,14195.44,6421.94
2020-09,11076.55,8931.44,7580.45,5582.66,21216.17,21698.99,16131.4,4924.95,13813.35,6867.46
2020-10,10789.7,8108.33,7568.59,4835.99,20175.63,21264.42,15498.35,4828.94,13722.27,6667.88
2020-11,10490.62,7833.54,7503.84,4692.57,19789.6,20659.87,15081.53,4613.15,14314.01,6561.28
2020-12,11515.44,10529.42,8533.44,5960.23,21981.49,23882.16,16498.71,5089.08,14634.69,7598.84
2021-01,12034.03,12170.58,8739.17,6278.31,23182.96,25130.95,16811.89,5336.62,14679.69,8012.55
2021-02,11527.9,13609.72,8547.08,6568.77,23390.84,24529.85,16778.21,5531.38,14596.64,7797.26
2021-03,11672.72,12474.02,9003.71,8094.79,23812.22,25567.99,16483.13,5472.87,13868.32,8567.76
2021-04,12454.9,12558.53,9689.93,8350.16,24278.04,26418.1,17459.09,5458.25,15251.95,9065.64
2021-05,12955.38,13099.44,9918.48,8408.18,25942.1,27569.21,18704.94,5615.5,15836.1,9610.87
2021-06,13197.61,12377.09,10194.26,8849.03,25817.81,27880.83,18334.84,5602.23,15595.18,9907.74
2021-07,12340.79,12683.87,9772.15,9330.05,23842.05,28211.97,17715.37,5115.66,15913.77,8121.05
2021-08,12361.67,12561.62,9914.39,8590.12,24693.86,28173.32,17751.25,5268.87,16355.96,8111.21
2021-09,12313.34,12778.41,9965.88,8417.92,25900.73,29550.07,18276.6,5416.35,16817.48,8343.64
2021-10,11692.24,13265.23,9405.01,9336.05,24442.07,27896.2,17496.44,5097.04,15951.91,8214.45
2021-11,12122.31,17357.44,9927.27,10451.78,26417.3,27062.28,18424.07,5216.7,16745.48,8866.44
2021-12,11694.86,17785.49,9842.41,9980.21,26749.82,25110.62,18681.8,4997.98,16348.28,8434.27
2022-01,12585.89,17137.29,10404.59,10268.28,27219.67,26089.46,18919.12,5331.06,17696.49,8879.9
2022-02,12495.23,15365.29,9810.88,12162.98,24980.29,25448.7,17217.88,4855.19,17302.65,8634.99
2022-03,12498.7,14271.35,9741.66,13196.26,23830.17,25496.24,16998.62,4811.95,17040.34,8550.35
2022-04,12558.21,16560.9,9859.51,14453.87,24685.06,25099.21,17492.91,5059.3,18641.02,8665.05
2022-05,12835.21,13746.33,9376.49,14402.06,21636.24,22307.78,15858.65,4727.27,17924.87,7919.5
2022-06,12613.71,12644.87,9348.37,16812.08,21226.71,24221.75,15191.83,4778.76,18709.79,7984.47
2022-07,10722.18,10240.02,7822.54,13441.78,16861.07,20096.42,12370.0,4229.09,16575.7,6161.53
2022-08,11161.97,13178.56,8488.04,14836.15,18906.12,19985.28,14175.33,4362.23,17588.97,6719.13
2022-09,10946.53,12399.92,8189.02,15229.44,18038.44,19747.39,13749.97,4145.68,17547.47,6546.0
2022-10,9975.54,11585.8,7253.38,13903.33,16067.36,17009.35,12730.09,4073.54,15461.83,6062.7
2022-11,10965.03,10914.37,8127.87,17248.91,16925.35,18702.47,13251.66,4439.68,15981.17,6803.33
2022-12,11674.0,10018.2,8844.87,17448.84,17889.88,19448.22,13786.05,4680.14,17191.68,7544.6
2023-01,11319.0,7193.17,8648.87,16688.89,16559.89,18120.1,12760.54,4636.19,16937.88,7177.57
2023-02,11344.29,9473.01,9150.48,17154.62,18333.3,20463.83,13997.85,4609.27,16870.12,7744.77
2023-03,11089.38,10476.77,9044.19,15889.69,18367.69,19128.76,13356.7,4447.26,15898.91,7636.51
2023-04,11373.77,10406.97,9066.45,15787.73,20286.37,19098.66,13805.95,4586.81,16468.34,7306.33
2023-05,11804.38,8813.24,9010.53,16190.52,20446.12,19532.88,14193.94,4785.8,16727.96,7511.7
2023-06,11164.07,9998.45,8513.92,14676.12,22225.96,17692.19,14351.29,4642.17,15676.83,7364.55
2023-07,11047.87,12515.48,9108.72,14204.26,22666.77,17485.7,15243.06,4801.67,16313.79,7422.62
2023-08,11371.18,12988.11,9429.71,15320.41,23803.99,17550.69,15668.37,4819.49,16737.18,7902.78
2023-09,10918.12,12555.54,9187.91,15647.61,23460.59,17569.83,15575.29,4836.84,15768.88,7670.72
2023-10,10371.66,12229.42,8591.73,16124.78,22089.34,17002.66,14841.46,4662.93,14934.55,7465.77
2023-11,10103.75,10036.02,8424.81,15330.62,21778.41,16864.67,15000.88,4503.19,15076.79,7304.9
2023-12,10571.53,11609.34,9156.75,15026.41,24578.05,18350.22,16107.46,4761.81,15759.27,8203.84
2024-01,10912.7,12356.6,9745.44,15034.78,25757.51,19429.05,17080.7,5111.86,15985.86,8772.44
