Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1926-07,90,37,127,51,18,5,41,7,21,113
1926-08,90,37,127,51,18,5,41,7,21,113
1926-09,90,37,127,50,18,5,41,7,21,113
1926-10,90,37,127,50,18,5,41,7,21,113
1926-11,90,37,127,50,18,5,41,7,21,113
1926-12,89,37,127,50,18,5,41,7,21,112
1927-01,89,37,127,49,18,5,41,7,21,112
1927-02,87,37,127,49,18,5,41,7,21,111
1927-03,87,37,127,49,18,5,41,7,21,111
1927-04,87,37,127,49,18,4,41,7,21,110
1927-05,87,37,127,49,18,4,41,7,21,110
1927-06,87,37,126,49,18,4,41,7,21,110
1927-07,98,43,129,55,19,5,46,7,23,122
1927-08,98,43,128,55,19,5,46,7,23,122
1927-09,98,43,128,55,19,5,46,7,23,122
1927-10,98,43,128,55,19,5,46,7,23,122
1927-11,97,43,126,55,18,5,46,7,23,122
1927-12,97,43,126,55,18,5,46,7,23,122
1928-01,96,43,126,55,18,5,46,7,23,122
1928-02,96,43,126,55,18,5,46,7,23,122
1928-03,96,43,125,55,18,5,46,6,22,122
1928-04,96,43,125,55,18,5,46,6,22,122
1928-05,96,43,125,55,18,4,46,6,22,122
1928-06,96,43,125,55,18,4,45,6,22,122
1928-07,105,45,139,56,19,4,51,6,23,122
1928-08,105,44,139,56,19,4,51,6,23,122
1928-09,105,44,139,56,19,4,51,6,23,122
1928-10,105,44,139,56,19,4,51,6,23,121
1928-11,105,44,139,56,19,4,51,6,23,121
1928-12,104,44,139,56,19,4,51,6,23,121
1929-01,103,43,139,56,19,4,51,5,23,120
1929-02,103,43,139,56,19,4,51,5,23,120
1929-03,103,43,139,56,18,4,51,5,23,120
1929-04,103,43,139,56,18,4,51,5,23,120
1929-05,102,43,139,56,18,4,51,5,22,120
1929-06,101,43,139,56,18,4,51,5,22,119
1929-07,122,50,169,61,20,4,60,6,23,132
1929-08,122,50,168,61,20,4,60,6,23,132
1929-09,122,50,168,61,20,4,60,6,23,131
1929-10,121,50,168,60,20,4,60,6,22,130
1929-11,121,50,168,60,20,4,60,6,22,130
1929-12,120,50,168,60,20,4,60,6,22,129
1930-01,120,50,168,59,20,4,60,6,22,128
1930-02,119,49,168,59,20,4,60,6,22,128
1930-03,119,49,167,59,20,4,60,5,22,128
1930-04,118,49,166,58,20,4,60,5,22,127
1930-05,118,49,165,58,20,4,60,5,22,127
1930-06,117,48,164,58,20,4,60,4,22,126
1930-07,117,53,196,59,27,4,70,5,23,143
1930-08,117,53,196,58,27,4,70,5,23,143
1930-09,117,53,196,57,27,4,70,5,23,143
1930-10,117,53,195,56,27,4,70,5,23,143
1930-11,117,52,195,56,27,4,70,5,23,143
1930-12,117,52,195,56,27,4,70,5,23,143
1931-01,117,52,194,56,27,4,70,5,23,142
1931-02,117,52,192,56,27,4,70,5,23,142
1931-03,116,52,192,56,27,4,70,5,23,141
1931-04,116,52,192,56,26,4,70,5,23,141
1931-05,116,51,192,56,26,4,70,5,23,141
1931-06,116,51,192,56,26,4,70,5,23,140
1931-07,119,51,204,57,26,4,72,6,23,141
1931-08,119,51,204,57,26,4,72,6,23,140
1931-09,119,51,204,57,26,4,72,6,22,140
1931-10,118,51,203,57,26,4,72,6,22,139
1931-11,118,51,203,57,26,4,72,6,22,139
1931-12,118,50,201,57,26,4,72,6,22,138
1932-01,118,50,201,57,26,4,72,6,22,138
1932-02,118,50,201,57,26,4,72,6,22,138
1932-03,117,50,200,57,26,4,71,6,22,138
1932-04,116,50,200,56,26,4,71,6,22,134
1932-05,115,50,200,55,26,4,71,6,22,134
1932-06,113,50,199,55,26,4,69,6,22,132
1932-07,113,51,203,54,25,4,69,6,22,133
1932-08,112,50,203,54,25,4,69,6,22,133
1932-09,111,50,203,53,25,4,69,6,22,133
1932-10,111,50,203,53,25,4,69,6,22,133
1932-11,110,50,203,53,25,4,69,6,22,133
1932-12,108,50,202,53,25,4,69,6,22,132
1933-01,108,50,202,53,25,4,69,6,22,132
1933-02,108,50,202,53,25,4,68,6,22,132
1933-03,108,49,201,53,25,4,68,6,22,132
1933-04,108,49,201,53,25,4,68,6,22,132
1933-05,108,49,199,53,25,4,68,6,22,132
1933-06,108,47,198,52,25,4,66,6,22,132
1933-07,109,47,201,54,27,4,66,6,22,138
1933-08,109,47,201,54,27,4,66,6,21,138
1933-09,109,47,201,54,27,4,66,6,21,137
1933-10,109,47,201,54,27,4,66,6,21,137
1933-11,109,47,201,54,27,4,66,6,21,137
1933-12,109,47,201,54,26,4,66,6,21,137
1934-01,109,47,201,54,26,4,66,6,21,136
1934-02,109,47,201,54,26,4,66,6,21,136
1934-03,109,47,201,54,26,4,66,6,21,136
1934-04,109,47,201,54,26,4,66,6,21,136
1934-05,109,47,200,53,26,4,66,6,21,136
1934-06,109,47,200,53,26,4,66,6,21,136
1934-07,111,47,200,54,27,4,68,9,21,142
1934-08,111,47,200,54,27,4,68,9,21,142
1934-09,111,47,200,54,27,4,68,9,21,142
1934-10,111,47,199,54,27,4,68,9,21,138
1934-11,111,47,198,54,27,4,68,9,21,138
1934-12,111,47,198,54,27,4,68,9,21,138
1935-01,111,47,198,54,27,4,68,9,21,137
1935-02,111,45,198,54,27,4,68,9,21,137
1935-03,111,45,198,54,27,4,68,9,21,137
1935-04,111,44,198,54,27,4,68,9,21,137
1935-05,111,44,198,54,26,4,68,9,21,136
1935-06,111,44,198,54,26,4,68,9,21,136
1935-07,109,46,200,54,26,4,69,9,21,139
1935-08,109,46,199,54,26,4,69,9,21,139
1935-09,108,46,199,54,26,4,69,9,21,137
1935-10,108,46,199,54,26,4,69,9,21,137
1935-11,108,46,199,54,26,4,69,9,21,137
1935-12,108,46,199,53,26,4,69,9,21,137
1936-01,108,46,199,53,26,4,69,9,21,137
1936-02,108,46,199,52,26,4,69,9,21,137
1936-03,107,46,199,52,26,4,68,9,21,137
1936-04,107,46,198,52,26,4,68,9,21,137
1936-05,107,46,198,52,26,4,67,9,21,137
1936-06,107,46,198,52,26,4,67,9,21,137
1936-07,119,49,211,54,27,4,70,10,21,143
1936-08,119,49,210,54,27,4,70,10,21,142
1936-09,119,49,210,54,27,4,70,10,21,142
1936-10,119,49,209,53,27,4,70,10,21,141
1936-11,119,49,209,53,27,4,70,10,21,141
1936-12,119,49,209,52,27,4,70,10,21,141
1937-01,119,48,209,52,27,4,70,10,21,138
1937-02,119,48,209,52,27,4,70,10,21,138
1937-03,119,48,209,51,27,4,70,10,21,138
1937-04,119,48,207,51,27,4,70,10,21,138
1937-05,119,48,207,51,27,4,70,10,21,138
1937-06,119,48,207,51,27,4,70,10,21,138
1937-07,124,52,226,53,30,4,74,12,22,145
1937-08,124,52,226,53,30,4,74,12,22,145
1937-09,124,52,226,52,30,4,74,12,22,145
1937-10,124,52,226,52,30,4,74,12,22,145
1937-11,124,52,226,52,30,4,74,12,22,145
1937-12,124,52,226,52,30,4,74,12,22,145
1938-01,124,52,226,52,30,4,74,12,22,145
1938-02,124,52,226,52,30,4,74,12,22,145
1938-03,124,52,226,52,30,4,74,12,22,145
1938-04,124,52,226,52,30,4,74,12,22,144
1938-05,124,52,225,52,30,4,73,12,22,143
1938-06,124,52,225,52,30,4,73,12,22,143
1938-07,126,53,237,54,30,5,74,12,23,147
1938-08,125,53,236,54,30,5,73,12,23,146
1938-09,125,53,236,54,30,5,73,12,23,146
1938-10,125,53,236,54,30,5,73,12,23,145
1938-11,125,53,236,54,30,5,73,12,23,144
1938-12,125,53,236,53,30,5,72,12,23,141
1939-01,125,53,236,53,30,5,72,12,23,141
1939-02,125,53,236,53,30,5,72,12,23,141
1939-03,125,53,236,53,30,5,72,12,23,141
1939-04,125,53,236,53,30,5,72,12,23,140
1939-05,124,53,236,53,30,5,72,12,23,140
1939-06,124,53,236,53,30,5,72,12,23,139
1939-07,124,53,239,52,30,6,73,12,23,138
1939-08,124,53,239,52,30,6,73,12,23,136
1939-09,124,53,238,52,30,6,73,12,23,134
1939-10,124,53,238,52,30,6,73,12,23,133
1939-11,124,53,238,52,30,6,73,12,23,132
1939-12,124,53,238,52,30,6,73,12,23,132
1940-01,124,53,238,51,30,6,73,12,23,132
1940-02,124,53,238,51,30,6,73,12,23,132
1940-03,124,53,238,51,30,6,73,12,23,132
1940-04,124,53,238,51,30,6,73,12,23,132
1940-05,123,52,238,51,30,6,73,12,23,132
1940-06,123,52,238,51,30,6,73,12,23,132
1940-07,125,55,247,51,30,6,74,13,24,138
1940-08,124,55,247,51,30,6,74,13,24,137
1940-09,124,55,247,51,30,6,74,13,24,135
1940-10,124,55,247,51,30,6,74,13,24,134
1940-11,124,55,247,51,30,6,74,13,24,134
1940-12,123,54,247,50,30,6,74,13,24,134
1941-01,123,54,247,50,30,6,74,13,24,134
1941-02,123,54,247,49,30,6,74,13,24,134
1941-03,123,54,247,49,30,6,74,13,24,134
1941-04,123,54,247,49,30,6,74,13,24,134
1941-05,123,54,247,49,30,6,74,13,24,134
1941-06,123,54,247,49,30,6,74,13,24,133
1941-07,124,54,254,50,31,7,75,13,26,138
1941-08,124,54,254,50,31,7,75,13,26,137
1941-09,124,54,254,50,31,7,75,13,26,137
1941-10,124,54,254,50,31,7,75,13,26,137
1941-11,124,54,254,50,31,7,75,13,26,136
1941-12,124,54,254,50,31,7,75,13,26,136
1942-01,124,54,254,50,31,7,75,13,26,136
1942-02,124,54,254,50,31,7,75,13,26,136
1942-03,124,53,254,50,31,7,75,13,26,136
1942-04,124,53,254,50,31,7,75,13,26,136
1942-05,124,53,254,50,31,7,75,13,26,136
1942-06,124,53,254,50,31,7,75,13,26,136
1942-07,124,55,259,50,32,7,74,14,26,138
1942-08,124,55,259,50,32,7,74,14,26,138
1942-09,124,55,259,50,32,7,74,14,26,138
1942-10,124,55,259,50,32,7,73,14,26,138
1942-11,124,55,259,50,32,7,73,14,26,138
1942-12,124,55,259,49,32,7,73,14,26,138
1943-01,124,55,259,49,32,7,73,14,26,138
1943-02,124,55,258,49,32,7,73,14,26,138
1943-03,124,55,257,49,32,7,73,14,26,138
1943-04,124,55,257,48,32,7,73,14,26,138
1943-05,124,55,257,48,32,7,73,14,26,138
1943-06,124,55,257,48,32,7,73,14,26,137
1943-07,125,56,257,49,33,7,73,14,26,137
1943-08,125,56,257,49,33,7,73,14,26,137
1943-09,125,56,257,49,33,7,73,14,26,137
1943-10,125,56,257,48,33,7,73,14,26,137
1943-11,125,56,257,47,33,7,73,14,26,137
1943-12,125,56,257,47,33,7,73,14,26,135
1944-01,125,56,257,46,33,7,73,14,26,133
1944-02,125,56,257,46,33,7,73,14,26,132
1944-03,125,56,257,46,33,7,73,14,26,132
1944-04,125,56,257,46,33,7,73,14,26,132
1944-05,125,56,257,46,33,7,73,14,25,132
1944-06,125,56,257,46,33,7,73,14,25,132
1944-07,127,56,267,48,36,7,74,15,29,135
1944-08,127,56,267,48,36,7,74,15,29,135
1944-09,127,56,267,48,36,7,73,15,29,135
1944-10,126,56,267,48,36,7,73,15,29,134
1944-11,126,56,267,48,36,7,73,15,29,134
1944-12,126,56,267,48,36,7,73,15,29,133
1945-01,126,55,267,48,36,7,73,15,29,133
1945-02,126,55,267,48,36,7,73,15,29,133
1945-03,126,55,267,48,36,7,73,15,29,133
1945-04,126,55,267,48,36,7,73,15,29,133
1945-05,126,55,267,48,36,7,73,15,29,133
1945-06,126,55,267,48,36,7,73,15,29,133
1945-07,131,56,273,49,39,7,79,16,30,138
1945-08,131,56,273,49,39,7,79,16,30,138
1945-09,131,56,273,49,39,7,79,16,30,138
1945-10,130,56,273,49,39,7,79,16,30,138
1945-11,130,56,273,48,39,7,79,16,30,137
1945-12,130,56,273,48,39,7,79,16,30,137
1946-01,130,56,272,48,39,7,79,16,30,137
1946-02,129,56,272,48,39,7,79,16,30,137
1946-03,129,56,272,48,39,7,79,16,30,137
1946-04,129,56,272,48,39,7,79,16,30,137
1946-05,129,56,272,48,39,7,79,16,30,137
1946-06,129,55,272,48,39,7,79,16,30,137
1946-07,138,57,288,50,41,7,79,18,35,142
1946-08,138,57,288,50,41,7,78,18,35,142
1946-09,138,57,288,50,41,7,78,18,35,142
1946-10,138,57,288,50,41,7,77,18,35,142
1946-11,138,57,288,50,40,7,77,18,35,142
1946-12,138,57,288,50,40,7,77,18,35,142
1947-01,138,57,288,50,40,7,77,18,35,142
1947-02,138,57,288,50,40,7,77,18,35,142
1947-03,138,57,288,50,40,7,77,18,35,142
1947-04,138,57,288,50,40,7,77,18,35,142
1947-05,138,57,288,50,40,7,77,18,35,142
1947-06,138,57,288,50,40,7,77,18,35,141
1947-07,147,58,297,51,43,7,84,18,46,146
1947-08,147,58,297,51,43,7,84,18,46,146
1947-09,147,58,297,51,43,7,84,18,46,146
1947-10,147,58,297,51,43,7,84,18,45,146
1947-11,147,58,297,51,43,7,84,18,45,146
1947-12,147,58,297,51,43,7,84,18,45,146
1948-01,147,58,297,51,43,7,84,18,45,146
1948-02,147,58,297,51,43,7,84,18,45,146
1948-03,147,58,297,51,43,7,84,18,45,146
1948-04,147,58,297,51,43,7,84,18,45,146
1948-05,147,58,297,51,43,7,84,18,45,146
1948-06,147,58,297,51,43,7,84,18,45,146
1948-07,152,63,307,53,44,7,85,18,51,154
1948-08,152,63,307,53,44,7,85,18,51,154
1948-09,152,63,306,53,44,7,85,18,51,154
1948-10,152,63,306,53,44,7,85,18,51,154
1948-11,152,63,306,53,44,7,85,18,51,154
1948-12,152,63,306,53,44,7,85,18,51,154
1949-01,152,63,306,53,44,7,85,18,51,154
1949-02,152,63,306,53,44,7,85,18,51,154
1949-03,152,63,306,53,44,7,85,18,51,154
1949-04,152,63,306,53,44,7,85,18,51,154
1949-05,152,63,306,53,44,7,85,18,51,154
1949-06,152,63,306,53,44,7,85,18,51,154
1949-07,153,64,313,55,45,8,87,18,56,158
1949-08,153,64,313,55,45,8,87,18,56,158
1949-09,153,64,313,55,45,8,87,18,56,158
1949-10,153,64,313,55,45,8,87,18,56,158
1949-11,153,64,313,55,45,8,87,18,56,158
1949-12,153,64,313,55,45,8,87,18,56,157
1950-01,153,64,313,55,45,8,85,18,56,157
1950-02,153,64,313,55,45,8,85,18,56,157
1950-03,153,64,313,55,45,8,85,18,56,157
1950-04,153,64,313,55,45,8,85,18,56,157
1950-05,153,64,313,55,44,8,85,18,56,157
1950-06,153,64,313,54,44,8,85,18,56,157
1950-07,153,65,313,57,44,8,85,18,72,159
1950-08,153,65,313,57,44,8,85,18,72,159
1950-09,153,65,313,57,44,8,85,18,72,159
1950-10,153,65,313,57,44,8,85,18,72,159
1950-11,153,65,313,57,44,8,85,18,72,159
1950-12,153,64,312,57,44,8,85,18,72,159
1951-01,153,64,312,57,44,8,85,18,72,158
1951-02,153,64,312,57,44,8,85,18,72,158
1951-03,153,64,312,57,44,8,85,18,72,158
1951-04,153,64,312,57,44,8,85,18,72,158
1951-05,153,64,312,57,44,8,85,18,72,158
1951-06,153,64,312,57,44,8,85,18,72,158
1951-07,156,65,318,59,46,8,86,19,84,161
1951-08,155,65,318,59,46,8,86,19,84,161
1951-09,155,65,317,59,46,8,86,19,84,161
1951-10,155,65,317,59,46,8,86,19,84,161
1951-11,155,65,316,59,46,8,86,19,83,161
1951-12,155,65,316,59,46,8,86,19,83,161
1952-01,155,65,316,59,46,8,86,19,83,161
1952-02,155,65,316,59,46,8,86,19,83,161
1952-03,155,65,316,59,46,8,86,19,83,160
1952-04,154,65,316,59,46,8,86,19,83,160
1952-05,154,65,316,59,46,8,86,19,83,160
1952-06,154,65,316,59,46,8,86,19,83,160
1952-07,156,66,323,60,49,8,87,19,83,160
1952-08,156,66,323,60,49,8,87,19,83,160
1952-09,156,66,323,60,49,8,87,19,83,160
1952-10,156,66,323,60,49,8,87,18,83,160
1952-11,156,66,322,60,49,8,87,18,83,160
1952-12,156,66,322,60,49,8,87,18,83,160
1953-01,156,66,322,60,49,8,87,18,83,160
1953-02,156,66,322,60,49,7,86,18,83,160
1953-03,154,66,322,60,48,7,86,18,83,160
1953-04,154,66,322,60,48,7,86,18,83,160
1953-05,154,66,321,60,48,7,86,17,83,157
1953-06,154,66,321,60,48,7,86,17,83,157
1953-07,154,65,329,60,50,8,88,18,87,161
1953-08,153,65,329,60,50,8,88,18,87,161
1953-09,152,65,329,60,50,8,87,18,87,161
1953-10,152,64,329,60,50,8,87,18,87,161
1953-11,152,64,328,60,50,8,87,18,87,161
1953-12,152,64,328,60,50,8,87,18,87,161
1954-01,152,64,328,60,50,8,87,18,87,161
1954-02,152,64,328,60,50,8,87,18,87,161
1954-03,152,64,328,60,50,8,87,18,87,161
1954-04,152,64,327,60,50,8,87,18,87,161
1954-05,152,63,325,60,50,8,87,18,87,161
1954-06,152,63,325,60,50,8,87,18,87,161
1954-07,152,62,332,60,50,9,87,18,90,162
1954-08,152,62,332,59,50,9,87,18,90,162
1954-09,152,62,332,59,50,9,87,18,90,162
1954-10,152,61,331,59,50,9,87,18,90,160
1954-11,152,61,331,58,50,9,87,18,90,160
1954-12,152,61,331,58,50,9,87,18,90,160
1955-01,152,61,331,58,50,9,87,18,89,160
1955-02,150,61,330,58,50,9,87,18,89,160
1955-03,150,61,328,58,50,9,87,18,89,160
1955-04,150,61,328,58,50,9,87,17,89,159
1955-05,150,61,328,57,49,9,87,17,89,158
1955-06,150,61,328,57,49,9,87,17,89,158
1955-07,152,62,339,59,49,9,88,17,92,159
1955-08,152,62,338,58,49,9,88,17,92,158
1955-09,152,61,337,57,49,9,88,17,92,158
1955-10,152,60,337,56,49,9,88,17,92,158
1955-11,152,60,337,56,49,9,88,17,92,158
1955-12,152,59,335,56,49,9,87,17,92,158
1956-01,151,58,335,56,49,9,87,17,92,158
1956-02,151,58,335,56,49,9,86,17,92,158
1956-03,151,58,335,56,49,9,86,17,92,158
1956-04,151,58,335,56,49,9,86,17,92,158
1956-05,149,58,335,56,49,9,86,17,92,158
1956-06,149,58,334,56,49,9,86,17,92,156
1956-07,149,57,344,57,50,10,87,17,93,158
1956-08,148,57,344,56,50,10,87,17,93,157
1956-09,148,57,343,56,50,10,87,17,93,156
1956-10,148,57,341,55,50,10,87,17,93,156
1956-11,147,57,341,55,50,10,87,17,93,156
1956-12,147,57,341,55,50,10,87,17,93,156
1957-01,147,57,338,54,50,10,87,17,93,156
1957-02,147,57,338,54,50,10,87,17,93,156
1957-03,147,57,338,54,50,10,87,17,93,156
1957-04,147,56,338,54,50,10,87,17,93,156
1957-05,146,55,337,54,50,10,87,17,93,156
1957-06,146,54,335,54,50,10,87,17,93,156
1957-07,150,56,347,56,59,10,87,17,94,160
1957-08,149,56,346,56,58,10,87,17,94,160
1957-09,149,56,345,56,58,10,87,17,94,159
1957-10,148,56,345,56,58,9,86,17,94,159
1957-11,148,56,345,56,57,9,86,17,94,159
1957-12,148,56,343,56,57,9,86,17,94,157
1958-01,148,56,341,56,57,9,86,17,94,157
1958-02,148,56,341,56,57,9,85,17,94,157
1958-03,147,56,339,56,57,9,84,17,94,156
1958-04,147,56,339,56,57,9,84,17,94,156
1958-05,146,56,338,56,57,9,84,17,94,156
1958-06,146,55,337,55,57,9,84,17,94,156
1958-07,147,51,347,55,63,9,83,20,96,167
1958-08,147,51,346,55,63,9,83,20,96,166
1958-09,147,51,345,55,63,9,83,20,96,164
1958-10,147,51,344,55,63,9,83,20,96,162
1958-11,147,51,344,55,63,9,83,20,96,162
1958-12,147,50,343,55,63,9,83,20,96,162
1959-01,147,50,343,55,63,9,83,20,96,162
1959-02,147,50,343,55,63,9,81,20,96,162
1959-03,147,50,342,55,62,9,80,20,96,160
1959-04,147,50,341,55,62,9,80,20,96,158
1959-05,147,50,341,55,62,9,80,20,96,158
1959-06,147,50,341,55,62,9,80,20,96,157
1959-07,152,49,347,52,68,10,83,22,100,160
1959-08,152,49,347,52,68,10,83,22,100,159
1959-09,152,49,347,52,68,10,83,22,100,159
1959-10,151,49,347,52,67,10,83,22,100,159
1959-11,151,49,346,52,67,10,83,22,100,159
1959-12,151,49,346,52,66,10,83,22,100,158
1960-01,151,49,346,52,65,10,83,22,100,158
1960-02,151,49,346,52,65,10,83,22,100,157
1960-03,150,49,346,52,65,10,83,22,100,157
1960-04,149,49,345,52,65,10,83,22,100,156
1960-05,149,49,343,52,64,10,83,22,100,156
1960-06,149,49,343,52,64,10,83,22,100,156
1960-07,151,49,359,52,73,10,90,23,101,164
1960-08,151,49,359,52,73,10,89,23,101,164
1960-09,151,49,359,52,73,10,89,23,100,164
1960-10,148,49,359,52,73,10,89,23,100,163
